Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_2455113144638719,2022-11-21,11:27:00,photo,"A career in tech doesn’t limit your options, it expands your opportunities 💪

#ExploreAIAcademy
#DataScience
#TechMyths",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2455113144638719/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=_Bl3yzA707UAX_Ggu5n&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCA8D0xCd1Q3t263zhlAQOrYOEOdLunapNy2q75Z5bfFA&oe=645AF8B6,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=_Bl3yzA707UAX_Ggu5n&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAtuJcgER5hDfSeRHXDHdlzLl2N1kk0mbb0qK7VDTm--g&oe=645AF8B6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2455113144638719,"I can't wait to begin my journey, I hope my application will be successful",14,,12,1,7,3,1157,1088
926011594215556_2455113144638719,2022-11-21,11:27:00,photo,"A career in tech doesn’t limit your options, it expands your opportunities 💪

#ExploreAIAcademy
#DataScience
#TechMyths",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2455113144638719/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=_Bl3yzA707UAX_Ggu5n&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCA8D0xCd1Q3t263zhlAQOrYOEOdLunapNy2q75Z5bfFA&oe=645AF8B6,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=_Bl3yzA707UAX_Ggu5n&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAtuJcgER5hDfSeRHXDHdlzLl2N1kk0mbb0qK7VDTm--g&oe=645AF8B6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2455113144638719,So true,14,,12,1,7,3,1157,1088
926011594215556_2455113144638719,2022-11-21,11:27:00,photo,"A career in tech doesn’t limit your options, it expands your opportunities 💪

#ExploreAIAcademy
#DataScience
#TechMyths",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2455113144638719/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=_Bl3yzA707UAX_Ggu5n&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCA8D0xCd1Q3t263zhlAQOrYOEOdLunapNy2q75Z5bfFA&oe=645AF8B6,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316310239_2455113137972053_3404828038184337011_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLNdWZPwrgWc-uYXUNY3AWxVMQ8GF3ogPFUxDwYXeiA77xSlP3zH_kIzu_MLklkAY&_nc_ohc=_Bl3yzA707UAX_Ggu5n&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAtuJcgER5hDfSeRHXDHdlzLl2N1kk0mbb0qK7VDTm--g&oe=645AF8B6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2455113144638719,i think it leads to one job which is google search,14,,12,1,7,3,1157,1088
926011594215556_2457575547725812,2022-11-24,10:00:18,album,"Congratulations, Explorers! 🚀

Our Explorers achieved outstanding results at the BRICS Future Skills Challenge 2022. 

Our South African teams had the opportunity to benchmark their skills at a global BRICS level and gain access to cutting-edge training and global experience. 

In this multi-day online hackathon, participants worked on real-world problems showcasing their specialised skills.

The following ExploreAI Academy alumni were among the 15 South African students who won medals in the hackathon hosted by China. 

🥈Silver:
 - Tosin Adebowale
🥉Bronze:
 - David Odimegwu
🏅Medals of excellence:
- Chukwudi Okereafor
- Mogoboya Matibidi
- Michael Oluwatosin Omosebi

#ExploreAIAcademy #BRICS #DataScience",https://www.facebook.com/926011594215556/posts/2457575547725812/,Photos from Explore AI Academy's post,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316543795_2457575441059156_8714902688861582765_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGd1WSen6T-JuT0q75YjvQ9x8Drbs_e2OfHwOtuz97Y5xlXGQLCtMaCATRYzBKDS7w&_nc_ohc=7nuK-h9GzUMAX83-eJJ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCBVvGiXlI20fJGML3uOUzKcrZ5rbyH3QcfkS8B2oCsoA&oe=645B219C,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316543795_2457575441059156_8714902688861582765_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGd1WSen6T-JuT0q75YjvQ9x8Drbs_e2OfHwOtuz97Y5xlXGQLCtMaCATRYzBKDS7w&_nc_ohc=7nuK-h9GzUMAX83-eJJ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDnntujdsXwAmNf4NWsasuuT792i8w82ISkhnkxOuUZPQ&oe=645B219C,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2457575547725812,"Congratulations to them, well done",26,,14,,2,2,1608,1510
926011594215556_2457575547725812,2022-11-24,10:00:18,album,"Congratulations, Explorers! 🚀

Our Explorers achieved outstanding results at the BRICS Future Skills Challenge 2022. 

Our South African teams had the opportunity to benchmark their skills at a global BRICS level and gain access to cutting-edge training and global experience. 

In this multi-day online hackathon, participants worked on real-world problems showcasing their specialised skills.

The following ExploreAI Academy alumni were among the 15 South African students who won medals in the hackathon hosted by China. 

🥈Silver:
 - Tosin Adebowale
🥉Bronze:
 - David Odimegwu
🏅Medals of excellence:
- Chukwudi Okereafor
- Mogoboya Matibidi
- Michael Oluwatosin Omosebi

#ExploreAIAcademy #BRICS #DataScience",https://www.facebook.com/926011594215556/posts/2457575547725812/,Photos from Explore AI Academy's post,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316543795_2457575441059156_8714902688861582765_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGd1WSen6T-JuT0q75YjvQ9x8Drbs_e2OfHwOtuz97Y5xlXGQLCtMaCATRYzBKDS7w&_nc_ohc=7nuK-h9GzUMAX83-eJJ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCBVvGiXlI20fJGML3uOUzKcrZ5rbyH3QcfkS8B2oCsoA&oe=645B219C,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316543795_2457575441059156_8714902688861582765_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGd1WSen6T-JuT0q75YjvQ9x8Drbs_e2OfHwOtuz97Y5xlXGQLCtMaCATRYzBKDS7w&_nc_ohc=7nuK-h9GzUMAX83-eJJ&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDnntujdsXwAmNf4NWsasuuT792i8w82ISkhnkxOuUZPQ&oe=645B219C,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2457575547725812,great work guys,26,,14,,2,2,1608,1510
926011594215556_2458575064292527,2022-11-25,14:36:01,photo,"Data science in music! 🎧

Thanks to data science, artists and music producers can expose their music to more people who are likely to enjoy it.

#ExploreAIAcademy #DataScience #DataEngineering
#Music",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2458575064292527/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316110565_2458575060959194_4804710183091419577_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHeNtrH0Z86CEZS5H34sMoSVKmCofLd6BlUqYKh8t3oGRbf91-TYFpmHMAdIR6JIno&_nc_ohc=8K_s74s0ZakAX8rTqm6&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfABoNLEmbf-r2LBVD_rPDJaH-WOg7ipAHywPxjg_sQoeg&oe=645BF9EB,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316110565_2458575060959194_4804710183091419577_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHeNtrH0Z86CEZS5H34sMoSVKmCofLd6BlUqYKh8t3oGRbf91-TYFpmHMAdIR6JIno&_nc_ohc=8K_s74s0ZakAX8rTqm6&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAO-NVaF5ci4d_cCSkEZjoKHR3y5j5mCzsmLMK9L5a_dQ&oe=645BF9EB,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2458575064292527,Kgopela le re fetoleng hle😰,13,,13,,3,1,1225,1157
926011594215556_2461283444021689,2022-11-28,17:33:01,photo,"We love hearing from our Explorers! 🧑‍🚀

All the best in your future endeavours, Okon.

#ExploreAIAcademy #DataScience #DataEngineering #ExploreGraduate",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2461283444021689/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316824194_2461283437355023_5481677936987354222_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGviqdrY26IadX0fAtM5YpzIMljMxZkbEcgyWMzFmRsR_5Aw7aYBuMioCqPZTQtYN4&_nc_ohc=BB5Q3vfc9lIAX9d6gxW&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfB51xX4wuLHYwZyZRaOhiGTIeqamV6vS8bhMtl4787J-w&oe=645B2482,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/316824194_2461283437355023_5481677936987354222_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGviqdrY26IadX0fAtM5YpzIMljMxZkbEcgyWMzFmRsR_5Aw7aYBuMioCqPZTQtYN4&_nc_ohc=BB5Q3vfc9lIAX9d6gxW&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBliDMbIetMcvraNEiD15JFm4GZ3b_pb9DO1KqBADZBeA&oe=645B2482,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2461283444021689,I am so obsessed with the school ...I even have gotten myself a batch,8,,6,,1,2,568,494
926011594215556_2461872133962820,2022-11-29,11:38:00,photo,"Ever heard about how education changes lives? 🎓 

We’re giving away bursaries to three lucky winners. The competition opens on Wed 30th November. Keep your eyes peeled!

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2461872133962820/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/317611831_2461872130629487_5139367512186837578_n.png?stp=dst-png_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEXbme7tvnZr1gQYTzcsSqRAONjLtDumSUA42Mu0O6ZJfDxH9s7z1R78HF82sGXB10&_nc_ohc=75rJik34hwgAX-pr7CW&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD4eimHa-fL8HFjlgoPDvNLol3Ir9uPG2RrgCrOa9TQGA&oe=645BAB2F,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/317611831_2461872130629487_5139367512186837578_n.png?stp=dst-png_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEXbme7tvnZr1gQYTzcsSqRAONjLtDumSUA42Mu0O6ZJfDxH9s7z1R78HF82sGXB10&_nc_ohc=75rJik34hwgAX-pr7CW&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBQIshdqLg1aBQuS0VVliV-eOaSUmqiwIPjlSirWEzSyg&oe=645BAB2F,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2461872133962820,How to apply?,24,,19,1,2,2,696,599
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=7XOWFvkT1dUAX8rGT4X&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD0_PEwU034FOsbM8Gj7xkyxdVaImYYoDOkF41OF6xUMA&oe=645BFD5B,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=7XOWFvkT1dUAX8rGT4X&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAJb7NR7s3gXOilEgX-Jz7wdZZLllcCQQpPLPn_MSrgLA&oe=645BFD5B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,Aviwe WakwaNtshangase here,201,1061,168,22,19,9,17102,3050
926011594215556_2462789497204417,2022-11-30,14:57:01,photo,"Win a course in data science or data engineering worth R70,000!

To enter, sign up using the form at this link. Then, complete the various actions to gain more entries. The winners will be the three people with the most entries at the end of the competition period 🏆

https://bit.ly/3GUGrp1

#ExploreAIAcademy #DataScience #DataEngineering #Education #GiveAway #Competition",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2462789497204417/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=7XOWFvkT1dUAX8rGT4X&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD0_PEwU034FOsbM8Gj7xkyxdVaImYYoDOkF41OF6xUMA&oe=645BFD5B,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/317854681_2462789490537751_4739447990585402952_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG2GXgG1WZ5BoGBK7kCR3SV84nG3Y772PPzicbdjvvY88tXVrW09DUK27hvGdrjFfE&_nc_ohc=7XOWFvkT1dUAX8rGT4X&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAJb7NR7s3gXOilEgX-Jz7wdZZLllcCQQpPLPn_MSrgLA&oe=645BFD5B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2462789497204417,I guess the chances of winning the course are worse than the Lotto.,201,1061,168,22,19,9,17102,3050
